customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,missing_value,year,month,day,weekday,annual_income_bin,credit_score_binarize,spending_ratio_bin,loan_amount_kbins,annual_income_scaled,transaction_count_scaled,spending_ratio_normalized,credit_score_maxabs,age_robust,loan_sqrt,income_power,loan_power,debt_to_income,avg_monthly_txn,spending_to_income
1234,54.0,Male,North,Secondary,Salaried,1007744.0,294942.0,Home,756.0,1,54,40.44,2022-02-06,0,0,2022,2,6,6,very high,1.0,level 2,0.0,-0.18795178738588766,0.430379746835443,1.0,0.8904593639575972,0.7946428571428572,543.0856286074968,-0.13034727540259108,-0.5961569799655702,0.29267552076717895,27.0,4.012923917185317e-05
1235,51.0,Female,East,Graduate,Salaried,1533572.0,1081220.0,Education,653.0,0,50,61.3,2022-08-08,0,1,2022,8,8,0,very high,1.0,level 3,3.0,0.8697975378792743,0.379746835443038,1.0,0.7691401648998822,0.6279761904761906,1039.817291643104,0.8725876088404363,1.4851266143168163,0.7050337382268326,6.25,3.997203913477815e-05
1236,25.0,Female,South,Graduate,Self-Employed,401260.0,89640.0,Home,698.0,2,70,21.4,2021-06-23,0,1,2021,6,23,2,medium,1.0,level 1,0.0,-1.40794775904224,0.6329113924050632,1.0,0.8221436984687868,-0.8164682539682538,299.3993987969916,-1.4597765867940895,-1.9130342569779797,0.22339630164980312,11.666666666666666,5.333200418681154e-05
1237,35.0,Male,South,Secondary,Unemployed,1101178.5313174946,58036.0,Business,634.0,3,37,69.6,2018-03-17,1,0,2018,3,17,5,very high,1.0,level 4,0.0,0.0,0.2151898734177215,1.0,0.7467608951707891,-0.2609126984126983,240.90662091358138,0.055112186147038486,-2.2889016549406995,0.052703533849832125,12.333333333333334,6.320500992398366e-05
1238,49.0,Female,North,Primary,Salaried,1101178.5313174946,485477.0,Business,613.0,0,68,51.94,2020-06-16,0,1,2020,6,16,1,very high,1.0,level 2,1.0,0.0,0.6075949367088608,1.0,0.7220259128386337,0.5168650793650795,696.7617957379696,0.055112186147038486,0.1090056921945163,0.44087038222508357,11.333333333333334,4.7167646773731486e-05
1239,42.0,Female,North,Primary,Salaried,864929.0,273987.0,Business,840.0,6,40,77.99,2020-10-03,1,0,2020,10,3,5,high,1.0,level 4,0.0,-0.4752367358628499,0.25316455696202533,1.0,0.9893992932862191,0.12797619047619058,523.437675373105,-0.4215160770119604,-0.6918583506194442,0.3167739779796954,4.0,9.016925088648895e-05
1240,59.0,Male,South,Secondary,Self-Employed,1067964.0,614870.0,Car,738.0,4,36,64.07,2022-12-11,1,0,2022,12,11,6,very high,1.0,level 3,1.0,-0.06681395454422069,0.20253164556962022,1.0,0.8692579505300353,1.072420634920635,784.1364677146447,-0.01039632171181275,0.4816200821170034,0.5757403807618984,3.0,5.999265892857811e-05
1241,38.0,Female,South,Post-Graduate,Self-Employed,802276.0,231689.0,Car,604.0,3,38,27.94,2022-06-03,1,0,2022,6,3,4,high,1.0,level 1,0.0,-0.6012687624491827,0.22784810126582278,1.0,0.7114252061248527,-0.09424603174603163,481.34083558326944,-0.5525929529053961,-0.901955656108132,0.28878964346434394,6.333333333333333,3.482592025686921e-05
1242,39.69642857142857,Female,East,Secondary,Self-Employed,1661387.0,1075774.0,Car,830.0,0,75,36.55,2020-02-24,0,0,2020,2,24,0,very high,1.0,level 2,3.0,1.1269086654889997,0.6962025316455696,1.0,0.9776207302709069,0.0,1037.195256448852,1.103753672898369,1.475382494973409,0.6475155999174184,37.5,2.1999690619945862e-05
1243,39.69642857142857,Female,West,Post-Graduate,Self-Employed,1963947.0,1410366.0,Car,782.0,5,94,32.19,2021-12-15,1,0,2021,12,15,2,very high,1.0,level 1,3.0,1.7355347482617456,0.9367088607594936,1.0,0.9210836277974087,0.0,1187.5883125056428,1.6358280890486767,2.019141569089604,0.7181283405305744,7.833333333333333,1.639046267541843e-05
1244,44.0,Female,South,Primary,,760881.0,560519.0,Home,818.0,2,66,65.87,2022-11-27,0,0,2022,11,27,6,high,1.0,level 3,1.0,-0.6845384501024674,0.5822784810126582,1.0,0.9634864546525324,0.2390873015873017,748.6781685076705,-0.6404515098370797,0.33254786552594773,0.7366710431723226,6.0,8.657069896606697e-05
1245,24.0,Female,West,Post-Graduate,,1873031.0,868130.0,Home,712.0,2,82,73.01,2020-02-01,0,0,2020,2,1,5,very high,1.0,level 4,2.0,1.552649208397365,0.7848101265822784,1.0,0.8386336866902238,-0.8720238095238094,931.7349408495959,1.4780100189792689,1.074763844741107,0.4634893923271959,41.0,3.897960044441336e-05
1246,25.0,Female,East,Primary,,514063.0,389430.0,Home,813.0,5,29,28.07,2020-07-23,1,0,2020,7,23,3,medium,1.0,level 1,1.0,-1.1810345913564453,0.11392405063291139,1.0,0.9575971731448764,-0.8164682539682538,624.0432677306919,-1.1897007504226278,-0.21583176545344027,0.7575530625623708,4.142857142857143,5.46042022086787e-05
1247,41.0,Female,South,Primary,Salaried,1298423.0,877781.0,Home,645.0,1,90,20.14,2022-10-13,0,1,2022,10,13,3,very high,1.0,level 1,2.0,0.39677461767194877,0.8860759493670887,1.0,0.7597173144876325,0.07242063492063504,936.8996744582635,0.43555199106739106,1.094798741498836,0.6760362378053993,9.0,1.5511123878735975e-05
1248,23.0,Female,West,Primary,Self-Employed,1368932.0,1043474.0,Car,787.0,6,20,70.76,2018-06-27,1,0,2018,6,27,2,very high,1.0,level 4,3.0,0.5386096800404824,0.0,1.0,0.9269729093050648,-0.927579365079365,1021.5057513298689,0.5683278104674772,1.4168662401893077,0.7622540783618178,3.3333333333333335,5.1689930544395194e-05
1249,22.0,Male,East,Post-Graduate,Self-Employed,462093.0,205291.0,Education,701.0,2,33,68.49,2018-03-15,0,0,2018,3,15,3,medium,1.0,level 4,0.0,-1.285576822721132,0.16455696202531644,1.0,0.8256772673733804,-0.9831349206349205,453.0904986865207,-1.3122793084100621,-1.0471512819458568,0.4442633842105377,11.0,0.0001482169173737754
1250,52.0,Female,West,Post-Graduate,Self-Employed,1270607.0,340216.0,Education,761.0,5,79,28.71,2019-03-06,1,0,2019,3,6,2,very high,1.0,level 1,1.0,0.34082028425574473,0.7468354430379747,1.0,0.8963486454652533,0.6835317460317462,583.2803785487731,0.3827306151805101,-0.4046492590133648,0.26775863819418594,26.333333333333332,2.2595499631278593e-05
1251,46.0,Male,East,Primary,Salaried,1242726.0,466654.0,Education,719.0,2,72,70.53,2022-04-10,0,0,2022,4,10,6,very high,1.0,level 4,1.0,0.28473519761578264,0.6582278481012658,1.0,0.8468786808009423,0.3501984126984128,683.1207799503686,0.329525326395051,0.04915987558466576,0.37550835823826006,18.0,5.67542644154866e-05
1252,37.0,Female,West,Secondary,Self-Employed,1884532.0,1235813.0,Education,630.0,6,51,46.96,2021-05-29,1,0,2021,5,29,5,very high,1.0,level 2,3.0,1.5757844826503045,0.3924050632911392,1.0,0.7420494699646644,-0.14980158730158719,1111.6712643583085,1.4980674232613949,1.748390498200343,0.6557665245270444,10.2,2.4918653543691486e-05
1253,30.0,Female,North,Post-Graduate,Self-Employed,1916081.0,1204010.0,Education,843.0,6,41,53.8,2022-06-17,1,0,2022,6,17,4,very high,1.0,level 3,3.0,1.639248074286335,0.26582278481012656,1.0,0.9929328621908127,-0.538690476190476,1097.2738947045082,1.552947940838905,1.6962069126318189,0.628371138798412,6.833333333333333,2.8078144921848293e-05
1254,24.0,Female,West,Graduate,Salaried,687030.0,500979.0,Business,847.0,2,95,44.15,2021-10-12,0,0,2021,10,12,1,high,1.0,level 2,1.0,-0.8330962397602214,0.9493670886075949,1.0,0.9976442873969376,-0.8720238095238094,707.7987001966025,-0.7999208798875097,0.15707949422822415,0.7291952316492729,9.5,6.426211373593583e-05
1255,51.0,Female,North,Graduate,Self-Employed,1162261.0,276169.0,Car,649.0,5,88,76.43,2021-12-11,1,0,2021,12,11,5,very high,1.0,level 4,0.0,0.12287276454363498,0.860759493670886,1.0,0.7644287396937574,0.6279761904761906,525.5178398494194,0.17444452529767857,-0.6816580680612185,0.23761358249136813,7.333333333333333,6.575975619933905e-05
1256,39.69642857142857,Female,East,Secondary,Salaried,384456.0,149172.0,Car,782.0,2,32,45.34,2020-04-08,0,1,2020,4,8,2,medium,1.0,level 2,0.0,-1.4417504847657767,0.15189873417721517,1.0,0.9210836277974087,0.0,386.2279119897991,-1.5013801351376939,-1.4062874071771212,0.3880079905112679,8.0,0.00011793287138190067
1257,26.0,Female,East,Post-Graduate,Salaried,232441.0,125233.0,Business,659.0,6,29,28.35,2021-07-31,1,0,2021,7,31,5,low,1.0,level 1,0.0,-1.7475420433746442,0.11392405063291139,1.0,0.7762073027090695,-0.7609126984126983,353.88274894377093,-1.8998044606425921,-1.5890440375130612,0.538773280101187,4.142857142857143,0.00012196643449305416
1258,41.0,Female,East,Post-Graduate,,1469611.0,890091.0,Business,624.0,4,31,79.97,2019-10-03,1,0,2019,10,3,3,very high,1.0,level 4,2.0,0.7411343541133185,0.1392405063291139,1.0,0.734982332155477,0.07242063492063504,943.4463418764207,0.7552995277714312,1.1201300951617226,0.6056643560779009,3.1,5.441576036107514e-05
1259,37.0,Female,West,Secondary,Self-Employed,680808.0,181494.0,Business,805.0,0,90,66.05,2022-09-29,0,0,2022,9,29,3,high,1.0,level 3,0.0,-0.8456123406559513,0.8860759493670887,1.0,0.9481743227326266,-0.14980158730158719,426.0211262367161,-0.8135269136415841,-1.1897665287062447,0.2665861740755103,10.0,9.701707382991974e-05
1260,38.0,Male,West,Post-Graduate,Self-Employed,491464.0,237558.0,Home,783.0,3,64,22.16,2018-10-28,0,0,2018,10,28,6,medium,1.0,level 1,0.0,-1.2264944698750244,0.5569620253164557,1.0,0.9222614840989399,-0.09424603174603163,487.3992203522693,-1.2426454142309067,-0.8712728550317548,0.4833680595119887,6.4,4.5089772597789464e-05
1261,29.0,Female,North,Secondary,Self-Employed,1101178.5313174946,370427.0,Home,748.0,5,73,54.75,2019-09-22,1,0,2019,9,22,6,very high,1.0,level 3,1.0,0.0,0.6708860759493671,1.0,0.8810365135453475,-0.5942460317460316,608.6271436602216,0.055112186147038486,-0.28663444383226744,0.3363914110791882,8.11111111111111,4.971945823761646e-05
1262,41.0,Male,East,Primary,Salaried,990645.0,521360.0,Home,646.0,5,32,42.75,2020-09-14,1,0,2020,9,14,0,very high,1.0,level 2,1.0,-0.22234793158647986,0.15189873417721517,1.0,0.7608951707891637,0.07242063492063504,722.0526296607471,-0.1646959229625392,0.21871795469128877,0.5262833810295313,3.5555555555555554,4.315370289054101e-05
1263,44.0,Female,West,Primary,,937954.0,415113.0,Business,619.0,3,43,63.49,2018-01-16,0,1,2018,1,16,1,very high,1.0,level 3,1.0,-0.32834051794085173,0.2911392405063291,1.0,0.7290930506478209,0.2390873015873017,644.2926353761931,-0.2713912195623976,-0.123900643483165,0.4425728767082394,43.0,6.768988671086216e-05
1264,39.69642857142857,Female,North,Graduate,Self-Employed,1662099.0,598939.0,Home,808.0,1,95,27.53,2018-09-09,0,0,2018,9,9,6,very high,1.0,level 1,1.0,1.1283409161861646,0.9493670886075949,1.0,0.9517078916372202,0.0,773.9114936476909,1.1050299807664177,0.43891862532167303,0.36035097789000536,10.555555555555555,1.656339363660047e-05
1265,50.0,Male,East,Secondary,Self-Employed,492575.0,327013.0,Business,785.0,0,31,20.08,2019-02-10,0,0,2019,2,10,6,medium,1.0,level 1,0.0,-1.224259595542791,0.1392405063291139,1.0,0.9246171967020024,0.572420634920635,571.8505049398838,-1.2400300178978847,-0.4585463128883105,0.6638846876110237,15.5,4.076536568035324e-05
1266,56.0,Female,East,Secondary,Self-Employed,579039.0,387909.0,Business,816.0,4,78,38.17,2022-10-20,1,0,2022,10,20,3,medium,1.0,level 2,1.0,-1.0503296457118065,0.7341772151898733,1.0,0.9611307420494699,0.9057539682539684,622.8234099646544,-1.0402748009889673,-0.22140822974536592,0.6699186065187319,7.8,6.591956673039295e-05
1267,23.0,Female,West,Secondary,Self-Employed,1301004.0,630057.0,Business,817.0,0,24,51.84,2022-02-10,0,0,2022,2,10,3,very high,1.0,level 2,2.0,0.40196652644917136,0.050632911392405056,1.0,0.9623085983510011,-0.927579365079365,793.7612991321761,0.4404402810593931,0.5216092113845715,0.48428521357351706,12.0,3.9846149589086585e-05
1268,40.0,Female,East,Graduate,Salaried,1880912.0,597189.0,Business,705.0,0,29,38.91,2023-06-02,0,0,2023,6,2,4,very high,1.0,level 2,1.0,1.5685025338810112,0.11392405063291139,1.0,0.8303886925795053,0.01686507936507948,772.7800463262492,1.4917572134630828,0.4341794528771936,0.3174997022720893,4.833333333333333,2.0686773224903662e-05
1269,39.0,Female,East,Graduate,Self-Employed,1517726.0,540223.0,Education,673.0,5,73,48.2,2018-09-30,1,1,2018,9,30,6,very high,1.0,level 2,1.0,0.8379219135151252,0.6708860759493671,1.0,0.7926972909305064,-0.03869047619047608,734.9986394545231,0.8436338935941559,0.2742739272164893,0.3559423769507803,8.11111111111111,3.175803801213131e-05
1270,51.0,Male,South,Secondary,Salaried,324932.0,109875.0,Home,847.0,1,57,51.78,2022-04-25,0,0,2022,4,25,0,medium,1.0,level 2,0.0,-1.5614882523192037,0.4683544303797468,1.0,0.9976442873969376,0.6279761904761906,331.4739808793444,-1.652206636267733,-1.71965938774255,0.33814767397486245,14.25,0.00015935641918924574
1271,35.0,Female,West,Secondary,,1501893.0,1027564.0,Education,809.0,5,32,47.52,2018-08-02,1,0,2018,8,2,3,very high,1.0,level 2,3.0,0.8060724397957278,0.15189873417721517,1.0,0.9528857479387515,-0.2609126984126983,1013.6883150160112,0.81463625192714,1.3875739022662905,0.6841792324752829,4.0,3.164007023136802e-05
1272,23.0,Male,North,Primary,Salaried,948778.0,267744.0,Education,674.0,2,47,59.55,2020-11-09,1,0,2020,11,9,0,very high,1.0,level 3,0.0,-0.3065670888030536,0.3417721518987341,1.0,0.7938751472320377,-0.927579365079365,517.4398515769732,-0.24936618551209688,-0.7213617507421402,0.28219878622817984,4.2727272727272725,6.276494606746784e-05
1273,36.0,Female,East,Primary,Self-Employed,1101178.5313174946,401224.0,Business,675.0,0,37,55.61,2022-08-09,1,0,2022,8,9,1,very high,1.0,level 3,1.0,0.0,0.2151898734177215,1.0,0.7950530035335689,-0.20535714285714274,633.4224498705426,0.055112186147038486,-0.17310254422438134,0.36435871985259227,4.625,5.0500439682079476e-05
1274,58.0,Female,North,Graduate,Salaried,692402.0,285979.0,Business,833.0,4,99,78.64,2019-04-13,1,1,2019,4,13,5,high,1.0,level 4,0.0,-0.8222899887136349,1.0,1.0,0.9811542991755006,1.0168650793650795,534.7700440376218,-0.7881957757974372,-0.636486131826832,0.41302451466055845,24.75,0.00011357563958509652
1275,28.0,Female,North,Primary,Self-Employed,1359662.0,645758.0,Home,680.0,1,63,20.73,2019-12-03,0,0,2019,12,3,1,very high,1.0,level 1,2.0,0.5199622587445301,0.5443037974683544,1.0,0.800942285041225,-0.6498015873015872,803.590691832602,0.5509604694369873,0.5622456513113261,0.47494009540606413,5.25,1.5246436246655419e-05
1276,30.0,Male,East,Secondary,Self-Employed,481854.0,160575.0,Business,703.0,2,41,45.72,2020-08-01,0,0,2020,8,1,5,medium,1.0,level 2,0.0,-1.2458258311106343,0.26582278481012656,1.0,0.8280329799764429,-0.538690476190476,400.71810540578275,-1.265323894619418,-1.3264405446203975,0.33324409468428196,5.125,9.488351243322666e-05
1277,49.0,Female,East,Graduate,Salaried,1534536.0,1218501.0,Education,738.0,0,90,42.3,2020-05-08,0,1,2020,5,8,4,very high,1.0,level 2,3.0,0.8717367087670087,0.8860759493670887,1.0,0.8692579505300353,0.5168650793650795,1103.8573277376022,0.8743468562686822,1.7201029788984716,0.7940517524515553,18.0,2.7565335710599163e-05
1278,40.0,Male,West,Primary,Salaried,326310.0,135181.0,Education,765.0,4,72,41.51,2022-11-05,1,1,2022,11,5,5,medium,1.0,level 2,0.0,-1.5587162839755337,0.6582278481012658,1.0,0.901060070671378,0.01686507936507948,367.6696887152924,-1.6486485970922111,-1.51034963655912,0.4142717048205694,6.545454545454546,0.0001272103214734455
1279,24.0,Female,South,Post-Graduate,Unemployed,1278675.0,643908.0,Education,802.0,4,84,30.51,2021-02-21,1,0,2021,2,21,6,very high,1.0,level 1,2.0,0.3570497767062025,0.8101265822784809,1.0,0.944640753828033,-0.8720238095238094,802.4387827118029,0.39807781476818893,0.5574939327853787,0.5035744031908029,42.0,2.38606369875066e-05
1280,54.0,Male,South,Primary,Self-Employed,1960511.0,1074464.0,Car,698.0,2,38,28.63,2020-09-05,0,0,2020,9,5,5,very high,1.0,level 1,3.0,1.7286229316950905,0.22784810126582278,1.0,0.8221436984687868,0.7946428571428572,1036.5635532855667,1.6298938313720863,1.4730334387770263,0.5480530331122855,4.222222222222222,1.4603335558943561e-05
1281,27.0,Female,West,Graduate,Unemployed,261844.0,181692.0,Business,683.0,3,27,31.17,2023-01-12,0,0,2023,1,12,3,low,1.0,level 1,0.0,-1.6883953197106865,0.08860759493670883,1.0,0.8044758539458187,-0.7053571428571428,426.2534457338732,-1.8190366479552007,-1.1885271647793705,0.6938940743343365,27.0,0.00011904034463268206
1282,39.0,Male,East,Post-Graduate,Self-Employed,614170.0,469514.0,Business,764.0,6,43,69.6,2018-10-17,1,0,2018,10,17,2,high,1.0,level 4,1.0,-0.9796605456526799,0.2911392405063291,1.0,0.8998822143698468,-0.03869047619047608,685.210916433765,-0.9610629787250421,0.05836096962499671,0.7644691209274305,4.3,0.00011332367259879186
1283,56.0,Female,South,Primary,Self-Employed,1178754.0,563416.0,Business,780.0,6,88,43.51,2018-09-23,1,0,2018,9,23,6,very high,1.0,level 2,1.0,0.15604988638119083,0.860759493670886,1.0,0.9187279151943463,0.9057539682539684,750.6104182596988,0.20642250058893313,0.34074416930566115,0.47797589658232337,9.777777777777779,3.691185777524403e-05
1284,26.0,Female,North,Secondary,Salaried,1595796.0,539777.0,Business,778.0,3,95,33.46,2020-10-21,0,0,2020,10,21,2,very high,1.0,level 1,1.0,0.9949665931888041,0.9493670886075949,1.0,0.9163722025912838,-0.7609126984126983,734.6951748854759,0.9856435203994547,0.27297621985202364,0.33824937523342585,9.5,2.0967592348896727e-05
1285,56.0,Female,West,Post-Graduate,Self-Employed,1044081.0,721267.0,Home,711.0,5,76,42.26,2021-10-28,1,0,2021,10,28,3,very high,1.0,level 2,2.0,-0.11485671212903524,0.7088607594936709,1.0,0.8374558303886925,0.9057539682539684,849.2743961759356,-0.05778233546608689,0.7485224046705148,0.6908151762171709,7.6,4.047578684029304e-05
1286,39.69642857142857,Female,North,Graduate,Salaried,1513428.0,648373.0,Business,846.0,1,51,30.04,2020-08-09,0,0,2020,8,9,6,very high,1.0,level 1,2.0,0.829276108042633,0.3924050632911392,1.0,0.9964664310954063,0.0,805.216120057218,0.8357689677568771,0.5689459746068666,0.4284135089346834,6.375,1.9848978610148615e-05
1287,29.0,Female,North,Post-Graduate,Self-Employed,1841232.0,695867.0,Business,752.0,4,84,62.51,2018-06-16,1,0,2018,6,16,5,very high,1.0,level 3,2.0,1.4886827197468806,0.8101265822784809,1.0,0.8857479387514723,-0.5942460317460316,834.1864300023107,1.4224092408001767,0.6874609834521771,0.37793553446822564,14.0,3.3950094284696334e-05
1288,39.69642857142857,Male,North,Secondary,Salaried,285774.0,136322.0,Education,600.0,1,58,71.03,2019-07-22,1,0,2019,7,22,0,low,0.0,level 4,0.0,-1.6402580174871546,0.4810126582278481,1.0,0.7067137809187279,0.0,369.218092731112,-1.754798421836705,-1.5015869244148874,0.47702730129402954,8.285714285714286,0.0002485530524120459
1289,37.0,Male,North,Graduate,Salaried,262021.0,206240.0,Car,602.0,0,95,60.26,2019-09-20,1,0,2019,9,20,4,low,1.0,level 3,0.0,-1.688039268624453,0.9493670886075949,1.0,0.7090694935217904,-0.14980158730158719,454.1365433435191,-1.818556806144295,-1.0417106407785295,0.7871124833505712,10.555555555555555,0.00022998156636300143
1290,21.0,Female,North,Secondary,Self-Employed,329887.0,142053.0,Education,682.0,2,97,62.22,2021-07-30,0,0,2021,7,30,4,medium,1.0,level 3,0.0,-1.5515208334927266,0.9746835443037973,1.0,0.8032979976442874,-1.038690476190476,376.8991907659129,-1.6394283212028677,-1.4583367520834996,0.4306110880392377,13.857142857142858,0.00018861003919523958
1291,34.0,Male,North,Secondary,Self-Employed,678108.0,357944.0,Education,776.0,4,84,38.53,2023-05-11,1,0,2023,5,11,3,high,1.0,level 2,1.0,-0.8510436284120538,0.8101265822784809,1.0,0.9140164899882215,-0.31646825396825384,598.284213396944,-0.8194398240271309,-0.3345456388636827,0.5278569195467389,16.8,5.6819857603803523e-05
1292,36.0,Male,North,Graduate,Unemployed,1568722.0,437718.0,Home,801.0,6,87,57.5,2019-05-24,1,0,2019,5,24,4,very high,1.0,level 3,1.0,0.9405048581114994,0.8481012658227847,1.0,0.9434628975265018,-0.20535714285714274,661.6025997530542,0.9365758688806012,-0.04624014759255705,0.27902840656279443,17.4,3.6654040677698153e-05
1293,22.0,Female,North,Post-Graduate,Self-Employed,1759757.0,955631.0,Car,680.0,2,99,29.77,2022-03-11,0,1,2022,3,11,4,very high,1.0,level 1,2.0,1.324788582736339,1.0,1.0,0.800942285041225,-0.9831349206349205,977.5638086590562,1.278955429699583,1.2510049584304161,0.543047136621704,33.0,1.691710844167689e-05
1294,53.0,Male,South,Post-Graduate,Salaried,347595.0,139187.0,Business,656.0,4,78,41.35,2020-11-14,1,0,2020,11,14,5,medium,1.0,level 2,0.0,-1.5158996321649245,0.7341772151898733,1.0,0.7726737338044759,0.7390873015873017,373.0777398880828,-1.594106906793498,-1.4798091270248621,0.4004286597908485,7.090909090909091,0.00011896028423884119
1295,39.0,Male,West,Primary,Salaried,1101178.5313174946,96220.0,Car,683.0,6,33,66.86,2023-04-04,1,0,2023,4,4,1,very high,1.0,level 4,0.0,0.0,0.16455696202531644,1.0,0.8044758539458187,-0.03869047619047608,310.19348800385865,0.055112186147038486,-1.847059293527108,0.08737910998399005,8.25,6.071676671720614e-05
1296,49.0,Male,West,Graduate,Salaried,1101178.5313174946,75991.0,Car,817.0,1,36,26.19,2022-06-18,0,0,2022,6,18,5,very high,1.0,level 1,0.0,0.0,0.20253164556962022,1.0,0.9623085983510011,0.5168650793650795,275.66465134289524,0.055112186147038486,-2.061597938297714,0.06900879179789429,6.0,2.3783609337774888e-05
1297,39.69642857142857,Female,East,Post-Graduate,Salaried,852755.0,347851.0,Business,803.0,2,29,51.01,2020-10-21,0,0,2020,10,21,2,high,1.0,level 2,1.0,-0.49972580887869933,0.11392405063291139,1.0,0.9458186101295641,0.0,589.7889453016223,-0.44681430225087704,-0.3741499492618774,0.40791434820083144,2.9,5.9817884386488494e-05
1298,55.0,Male,East,Primary,Self-Employed,1383765.0,771055.0,Business,818.0,5,39,37.84,2021-05-15,1,0,2021,5,15,5,very high,1.0,level 2,2.0,0.568447565702064,0.240506329113924,1.0,0.9634864546525324,0.8501984126984128,878.0973750103117,0.5960627847883828,0.8639592974880513,0.5572152786058326,7.8,2.7345683696292363e-05
1299,40.0,Female,West,Secondary,Self-Employed,1540829.0,958819.0,Home,733.0,1,92,62.4,2022-08-15,0,0,2022,8,15,0,very high,1.0,level 3,2.0,0.8843956324148435,0.9113924050632911,1.0,0.8633686690223793,0.01686507936507948,979.1930351059489,0.8858251670565321,1.2572079062743677,0.622274762481755,11.5,4.0497680144909e-05
1300,26.0,Male,East,Primary,Self-Employed,1801948.0,486957.0,Home,816.0,6,78,64.19,2018-10-11,1,0,2018,10,11,3,very high,1.0,level 3,1.0,1.4096594944836451,0.7341772151898733,1.0,0.9611307420494699,-0.7609126984126983,697.8230434716239,1.3534229309964496,0.11364156775600305,0.2702392077906799,7.8,3.562255958551523e-05
1301,41.0,Female,South,Graduate,Self-Employed,1041708.0,217963.0,Business,677.0,0,55,76.38,2019-11-08,0,1,2019,11,8,4,very high,1.0,level 4,0.0,-0.11963021059023211,0.4430379746835442,1.0,0.7974087161366313,0.07242063492063504,466.86507686911,-0.0625037584867653,-0.9759100189938419,0.20923617750847645,5.0,7.332189058738148e-05
1302,30.0,Female,North,Primary,Salaried,617567.0,369920.0,Business,673.0,5,69,25.56,2019-08-12,1,0,2019,8,12,0,high,1.0,level 1,1.0,-0.9728271810202797,0.620253164556962,1.0,0.7926972909305064,-0.538690476190476,608.2104898799428,-0.953458177244395,-0.2885580757397184,0.5989957364949876,8.625,4.1388221844755305e-05
1303,39.69642857142857,Male,North,Graduate,Salaried,1579932.0,731557.0,Education,746.0,0,62,58.26,2022-01-05,0,0,2022,1,5,2,very high,1.0,level 3,2.0,0.9630547602396144,0.5316455696202531,1.0,0.8786808009422851,0.0,855.3110545292865,0.956915166215433,0.7728294391772096,0.46303068739667275,62.0,3.6875004747039745e-05
1304,40.0,Female,South,Secondary,Unemployed,1118638.0,232953.0,Business,662.0,5,88,24.63,2019-04-24,1,0,2019,4,24,2,very high,1.0,level 1,0.0,0.03512125869753672,0.860759493670886,1.0,0.7797408716136631,0.01686507936507948,482.65204858158427,0.08936937434297446,-0.8953017645473053,0.20824699321853898,22.0,2.2017846702865446e-05
1305,54.0,Female,West,Graduate,Self-Employed,1430137.0,796417.0,Home,759.0,1,57,43.0,2021-01-24,0,1,2021,1,24,6,very high,1.0,level 2,2.0,0.6617289271190979,0.4683544303797468,1.0,0.8939929328621908,0.7946428571428572,892.4219853858375,0.6823449558942486,0.9207570407454313,0.5568816134398313,57.0,3.006704952043056e-05
1306,39.69642857142857,Female,West,Post-Graduate,Salaried,562441.0,197987.0,Education,690.0,2,92,32.37,2020-01-13,0,0,2020,1,13,0,medium,1.0,level 1,0.0,-1.083717984295433,0.9113924050632911,1.0,0.8127208480565371,0.0,444.95730132227294,-1.0780713255892276,-1.0896285876906397,0.35201381122642195,92.0,5.755270330576896e-05
1307,45.0,Female,South,Secondary,,1660049.0,784551.0,Education,788.0,2,79,70.02,2022-02-19,0,0,2022,2,19,5,very high,1.0,level 4,2.0,1.124217160667642,0.7468354430379747,1.0,0.928150765606596,0.29464285714285726,885.7488357316649,1.1013548865678664,0.8943440903869365,0.472607133885807,39.5,4.217947783469042e-05
1308,56.0,Male,North,Post-Graduate,Self-Employed,355489.0,238553.0,Home,785.0,3,26,23.37,2023-02-09,0,0,2023,2,9,3,medium,1.0,level 1,0.0,-1.5000201560365267,0.07594936708860756,1.0,0.9246171967020024,0.9057539682539684,488.41887760405,-1.5740708085081463,-0.8661240358060613,0.6710559257811072,13.0,6.574043078688792e-05
1309,39.69642857142857,Male,South,Post-Graduate,Self-Employed,213261.0,94957.0,Home,701.0,4,24,67.19,2019-06-28,1,0,2019,6,28,4,low,1.0,level 4,0.0,-1.7861243023235511,0.050632911392405056,1.0,0.8256772673733804,0.0,308.1509370422229,-1.953721008348613,-1.8594712760058028,0.4452619091160597,4.0,0.00031505995001430173
1310,48.0,Female,East,Post-Graduate,Unemployed,525203.0,358979.0,Business,728.0,3,46,50.9,2021-11-23,0,0,2021,11,23,1,medium,1.0,level 2,1.0,-1.1586255003923775,0.3291139240506329,1.0,0.8574793875147232,0.46130952380952395,599.1485625452171,-1.1637946939031982,-0.33052893931761274,0.6835052351186113,4.181818181818182,9.691490718826815e-05
1311,43.0,Female,South,Post-Graduate,Salaried,531607.0,204497.0,Car,631.0,4,55,57.93,2022-07-01,1,0,2022,7,1,4,medium,1.0,level 3,0.0,-1.145743290470125,0.4430379746835442,1.0,0.7432273262661955,0.18353174603174616,452.21344517826975,-1.1489579665935212,-1.0517169039759195,0.3846770264499903,7.857142857142857,0.0001089714770497755
